branch, request_datetime, request_index, request_user_id, rice, soup, salad, main_dish, total_price
三鷹支店, 2023-06-13 09:11:39, 7, M4316471149704861, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-06-13 09:39:34, 1, M1742213958426250, 白米 小, 豚汁, チキンのサラダ, 豚の生姜焼き, 1250.00
三鷹支店, 2023-06-13 15:14:20, 4, M5628732464656951, 白米 中, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-06-13 16:39:40, 5, M4316471149704861, 白米 大, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-06-13 21:49:05, 2, M7437876502906606, 白米 大, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-06-14 03:42:37, 3, M3254378465709968, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-06-14 05:15:46, 1, M0043036203350933, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
三鷹支店, 2023-06-14 10:16:34, 4, M6131631379421215, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
三鷹支店, 2023-06-14 10:33:46, 2, M9515482485288613, 白米 小, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1050.00
三鷹支店, 2023-06-14 13:17:33, 5, M4400860964332310, 白米 大, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-06-14 16:19:39, 6, M1625021197653150, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-06-15 01:36:22, 3, M5817770820243514, 白米 小, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-06-15 08:23:32, 5, M1729158841742835, 白米 小, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1250.00
三鷹支店, 2023-06-15 13:45:21, 2, S0000000000000002, 白米 小, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 950.00
三鷹支店, 2023-06-15 19:27:50, 4, M2785702558166011, 白米 大, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-06-15 20:47:21, 1, M5268818685297836, 白米 中, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1100.00
三鷹支店, 2023-06-16 06:04:02, 2, M0851225857326843, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-06-16 14:59:35, 1, S0000000000000003, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-06-16 15:40:53, 3, M5524847802574081, 白米 大, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-06-17 05:27:09, 2, M3674708608484289, 白米 大, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
三鷹支店, 2023-06-17 19:27:21, 1, M2785702558166011, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-06-18 16:21:48, 2, M2785702558166011, 白米 小, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1050.00
三鷹支店, 2023-06-18 17:31:29, 3, M1411197063930241, 白米 小, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-06-18 18:06:20, 1, M0714965327808581, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
三鷹支店, 2023-06-18 22:55:25, 4, M1642087007258808, 白米 大, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-06-19 04:17:12, 4, M4568983376934970, 白米 大, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1450.00
三鷹支店, 2023-06-19 17:18:08, 1, M2998083860683956, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-06-19 18:04:50, 2, S0000000000000003, 白米 小, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1250.00
三鷹支店, 2023-06-19 20:15:36, 3, M2200771142129264, 白米 大, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-06-20 08:36:01, 2, M3100316506692276, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1150.00
三鷹支店, 2023-06-20 09:40:11, 3, M2756585947940783, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-06-20 13:13:56, 1, M6826841501887810, 白米 小, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 950.00
三鷹支店, 2023-06-20 20:04:37, 4, M4316471149704861, 白米 中, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1400.00
三鷹支店, 2023-06-21 02:10:43, 7, M6826841501887810, 白米 中, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1100.00
三鷹支店, 2023-06-21 03:07:33, 5, M5782613179531962, 白米 中, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-06-21 05:05:24, 4, M6826841501887810, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-06-21 06:49:18, 10, S0000000000000002, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1200.00
三鷹支店, 2023-06-21 11:34:13, 6, M9717017308442137, 白米 小, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1050.00
三鷹支店, 2023-06-21 12:39:27, 3, M4400860964332310, 白米 小, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1050.00
三鷹支店, 2023-06-21 12:54:34, 2, M3489191249112446, 白米 小, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
三鷹支店, 2023-06-21 14:35:42, 9, M6691192990110146, 白米 中, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-06-21 16:18:55, 1, M5383376028853014, 白米 中, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1400.00
三鷹支店, 2023-06-21 23:27:09, 8, M0043036203350933, 白米 小, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-06-22 00:00:42, 3, M6131631379421215, 白米 小, 豚汁, チキンのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-06-22 04:52:37, 4, M1829498371518666, 白米 大, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-06-22 05:46:34, 2, M0843459659404481, 白米 小, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-06-22 16:17:03, 1, M0075290594937843, 白米 大, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-06-22 20:39:26, 5, M8144139671491198, 白米 小, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 950.00
三鷹支店, 2023-06-23 03:11:05, 3, M4645952510156222, 白米 大, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-06-23 06:47:42, 1, M5342435620242023, 白米 小, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1250.00
三鷹支店, 2023-06-23 09:34:28, 2, M5524847802574081, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1200.00
三鷹支店, 2023-06-24 01:57:16, 2, M0714965327808581, 白米 大, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
三鷹支店, 2023-06-24 15:51:56, 3, M8328439552959735, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
三鷹支店, 2023-06-24 16:43:04, 1, M6691192990110146, 白米 中, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-06-24 18:57:25, 4, M5980822666877486, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
三鷹支店, 2023-06-24 22:10:51, 5, M0959979499165585, 白米 小, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1250.00
三鷹支店, 2023-06-25 01:48:14, 11, M0959979499165585, 白米 小, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-06-25 04:15:49, 2, M3254378465709968, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-06-25 06:10:06, 3, M4316471149704861, 白米 中, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-06-25 10:12:07, 8, M6737226886016355, 白米 小, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1250.00
三鷹支店, 2023-06-25 14:30:43, 7, M5432647983047799, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1250.00
三鷹支店, 2023-06-25 15:30:55, 6, M4278949801966343, 白米 中, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-06-25 19:52:25, 5, M2756585947940783, 白米 中, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-06-25 20:40:43, 9, M2200771142129264, 白米 大, 豚汁, チキンのサラダ, 鯖の塩焼き, 1450.00
三鷹支店, 2023-06-25 22:11:19, 1, M9381581091106318, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-06-25 23:26:31, 4, M4400860964332310, 白米 中, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
三鷹支店, 2023-06-25 23:28:27, 10, M9381581091106318, 白米 小, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-06-26 00:48:24, 2, M9041816061335343, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-06-26 07:04:08, 3, M5628732464656951, 白米 小, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 950.00
三鷹支店, 2023-06-26 16:16:33, 4, M4316471149704861, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-06-26 21:35:56, 1, M5383376028853014, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
三鷹支店, 2023-06-27 19:38:38, 3, M3489191249112446, 白米 中, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-06-27 20:10:08, 2, M2120667089081451, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
三鷹支店, 2023-06-27 20:58:28, 4, M6465895127921518, 白米 大, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1250.00
三鷹支店, 2023-06-27 21:17:43, 5, M6946100159144972, 白米 小, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
三鷹支店, 2023-06-27 23:48:29, 1, M4645952510156222, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1100.00
三鷹支店, 2023-06-28 03:05:31, 1, M4439008801559783, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-06-28 11:40:39, 4, M3254378465709968, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-06-28 12:24:20, 3, M9041816061335343, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
三鷹支店, 2023-06-28 12:30:23, 2, M6914664961212078, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-07-01 05:39:27, 5, M1729158841742835, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1050.00
三鷹支店, 2023-07-01 12:47:18, 7, M2662121413642089, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
三鷹支店, 2023-07-01 12:58:29, 2, M5782613179531962, 白米 小, 豚汁, チキンのサラダ, 豚の生姜焼き, 1250.00
三鷹支店, 2023-07-01 13:46:44, 6, M3489191249112446, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
三鷹支店, 2023-07-01 15:50:30, 4, M3674708608484289, 白米 大, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1450.00
三鷹支店, 2023-07-01 16:57:18, 8, M9989143822773005, 白米 小, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1050.00
三鷹支店, 2023-07-01 17:06:47, 1, M5939968742150262, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1050.00
三鷹支店, 2023-07-01 17:12:29, 3, M6528764768399159, 白米 小, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-07-02 05:42:37, 4, M1837026021070863, 白米 大, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1250.00
三鷹支店, 2023-07-02 09:59:52, 3, M6946100159144972, 白米 中, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-07-02 20:15:36, 2, M5939968742150262, 白米 小, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-07-02 22:22:23, 1, M5342435620242023, 白米 小, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
三鷹支店, 2023-07-03 05:57:57, 1, S0000000000000002, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
三鷹支店, 2023-07-03 10:33:45, 3, M3522554363118339, 白米 大, 豚汁, チキンのサラダ, 鯖の塩焼き, 1450.00
三鷹支店, 2023-07-03 13:39:15, 2, M4316471149704861, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1200.00
三鷹支店, 2023-07-04 03:13:41, 2, M1411197063930241, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-07-04 03:34:12, 5, M6946100159144972, 白米 大, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-07-04 06:33:51, 4, M9504559070091234, 白米 小, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-07-04 08:38:17, 3, M3522554363118339, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
三鷹支店, 2023-07-04 19:45:23, 6, M3100316506692276, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-07-04 23:52:31, 1, M1837026021070863, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-07-05 08:34:47, 3, M6228272594003321, 白米 小, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
三鷹支店, 2023-07-05 11:36:56, 6, M4645952510156222, 白米 中, 豆腐の味噌汁, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-07-05 14:23:16, 2, M3674708608484289, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 950.00
三鷹支店, 2023-07-05 16:27:15, 4, M2998083860683956, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-07-05 17:06:36, 1, M1411197063930241, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
三鷹支店, 2023-07-05 20:02:14, 5, M2258555050055487, 白米 大, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1450.00
三鷹支店, 2023-07-06 02:48:46, 5, M2756585947940783, 白米 小, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1250.00
三鷹支店, 2023-07-06 04:38:21, 1, M9504559070091234, 白米 小, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-07-06 09:41:13, 6, M9366523864385044, 白米 大, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-07-06 10:26:33, 4, M1369199066252452, 白米 中, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
三鷹支店, 2023-07-06 12:35:39, 2, M5980822666877486, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-07-06 18:24:39, 3, M6228272594003321, 白米 大, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-07-07 07:33:03, 3, M0843459659404481, 白米 小, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-07-07 11:00:57, 1, M5958992545564083, 白米 中, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
三鷹支店, 2023-07-07 15:59:32, 5, M4777048940070841, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1200.00
三鷹支店, 2023-07-07 21:39:52, 4, M9366523864385044, 白米 大, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-07-07 23:15:12, 2, M0843459659404481, 白米 中, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
三鷹支店, 2023-07-08 06:37:29, 2, M6131631379421215, 白米 小, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-07-08 15:42:04, 3, M3735522060612831, 白米 小, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1150.00
三鷹支店, 2023-07-08 19:15:55, 1, M2785702558166011, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
三鷹支店, 2023-07-09 01:48:16, 8, M2120667089081451, 白米 小, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1150.00
三鷹支店, 2023-07-09 02:56:32, 2, M2998083860683956, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
三鷹支店, 2023-07-09 05:25:47, 1, M1433940504496971, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1050.00
三鷹支店, 2023-07-09 17:10:58, 7, M6465895127921518, 白米 小, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
三鷹支店, 2023-07-09 18:20:28, 6, S0000000000000003, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
三鷹支店, 2023-07-09 18:35:15, 9, M6914664961212078, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-07-09 19:17:32, 5, M5268818685297836, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-07-09 22:37:13, 3, M8328439552959735, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
三鷹支店, 2023-07-09 23:54:11, 4, M0843459659404481, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-07-10 02:35:02, 1, M1924759056945548, 白米 大, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1350.00
